block,layer,position,prompt,rank_intermediate,rank_answer
ic,15,100,The capital of Yeldun is Loduntha. The language of Ramin is ,29849,110669
ic,15,101,The capital of Yeldun is Loduntha. The language of Ramin is ,1316,30286
ic,15,102,The capital of Yeldun is Loduntha. The language of Ramin is ,20936,60129
ic,15,103,The capital of Yeldun is Loduntha. The language of Ramin is ,24020,89508
ic,15,104,The capital of Yeldun is Loduntha. The language of Ramin is ,92247,138158
ic,15,105,The capital of Yeldun is Loduntha. The language of Ramin is ,6859,61130
ic,16,100,The capital of Yeldun is Loduntha. The language of Ramin is ,77896,107587
ic,16,101,The capital of Yeldun is Loduntha. The language of Ramin is ,3000,17638
ic,16,102,The capital of Yeldun is Loduntha. The language of Ramin is ,48872,42463
ic,16,103,The capital of Yeldun is Loduntha. The language of Ramin is ,66323,121427
ic,16,104,The capital of Yeldun is Loduntha. The language of Ramin is ,67097,127760
ic,16,105,The capital of Yeldun is Loduntha. The language of Ramin is ,13846,74662
ic,17,100,The capital of Yeldun is Loduntha. The language of Ramin is ,77938,107869
ic,17,101,The capital of Yeldun is Loduntha. The language of Ramin is ,6192,15423
ic,17,102,The capital of Yeldun is Loduntha. The language of Ramin is ,80113,63794
ic,17,103,The capital of Yeldun is Loduntha. The language of Ramin is ,111503,127262
ic,17,104,The capital of Yeldun is Loduntha. The language of Ramin is ,124802,132481
ic,17,105,The capital of Yeldun is Loduntha. The language of Ramin is ,26330,109658
ic,18,100,The capital of Yeldun is Loduntha. The language of Ramin is ,120121,92723
ic,18,101,The capital of Yeldun is Loduntha. The language of Ramin is ,31564,21219
ic,18,102,The capital of Yeldun is Loduntha. The language of Ramin is ,132844,92548
ic,18,103,The capital of Yeldun is Loduntha. The language of Ramin is ,141824,127089
ic,18,104,The capital of Yeldun is Loduntha. The language of Ramin is ,137382,128216
ic,18,105,The capital of Yeldun is Loduntha. The language of Ramin is ,68564,101350
ic,19,100,The capital of Yeldun is Loduntha. The language of Ramin is ,136448,75904
ic,19,101,The capital of Yeldun is Loduntha. The language of Ramin is ,10962,4155
ic,19,102,The capital of Yeldun is Loduntha. The language of Ramin is ,106707,54431
ic,19,103,The capital of Yeldun is Loduntha. The language of Ramin is ,143842,121603
ic,19,104,The capital of Yeldun is Loduntha. The language of Ramin is ,87628,85594
ic,19,105,The capital of Yeldun is Loduntha. The language of Ramin is ,85534,76557
ic,20,100,The capital of Yeldun is Loduntha. The language of Ramin is ,149431,112064
ic,20,101,The capital of Yeldun is Loduntha. The language of Ramin is ,6493,3242
ic,20,102,The capital of Yeldun is Loduntha. The language of Ramin is ,109670,75192
ic,20,103,The capital of Yeldun is Loduntha. The language of Ramin is ,139720,128781
ic,20,104,The capital of Yeldun is Loduntha. The language of Ramin is ,87010,106649
ic,20,105,The capital of Yeldun is Loduntha. The language of Ramin is ,73629,80364
ic,21,100,The capital of Yeldun is Loduntha. The language of Ramin is ,145799,131394
ic,21,101,The capital of Yeldun is Loduntha. The language of Ramin is ,112,4228
ic,21,102,The capital of Yeldun is Loduntha. The language of Ramin is ,105160,97332
ic,21,103,The capital of Yeldun is Loduntha. The language of Ramin is ,137873,136804
ic,21,104,The capital of Yeldun is Loduntha. The language of Ramin is ,76324,126095
ic,21,105,The capital of Yeldun is Loduntha. The language of Ramin is ,73839,112150
ic,22,100,The capital of Yeldun is Loduntha. The language of Ramin is ,112582,130523
ic,22,101,The capital of Yeldun is Loduntha. The language of Ramin is ,54,3682
ic,22,102,The capital of Yeldun is Loduntha. The language of Ramin is ,105304,123036
ic,22,103,The capital of Yeldun is Loduntha. The language of Ramin is ,128176,140667
ic,22,104,The capital of Yeldun is Loduntha. The language of Ramin is ,63544,142444
ic,22,105,The capital of Yeldun is Loduntha. The language of Ramin is ,89543,115166
ic,23,100,The capital of Yeldun is Loduntha. The language of Ramin is ,104071,138256
ic,23,101,The capital of Yeldun is Loduntha. The language of Ramin is ,28,6092
ic,23,102,The capital of Yeldun is Loduntha. The language of Ramin is ,124073,115871
ic,23,103,The capital of Yeldun is Loduntha. The language of Ramin is ,121358,144043
ic,23,104,The capital of Yeldun is Loduntha. The language of Ramin is ,41793,147533
ic,23,105,The capital of Yeldun is Loduntha. The language of Ramin is ,72958,77597
ic,24,100,The capital of Yeldun is Loduntha. The language of Ramin is ,7452,83730
ic,24,101,The capital of Yeldun is Loduntha. The language of Ramin is ,2,2737
ic,24,102,The capital of Yeldun is Loduntha. The language of Ramin is ,66316,114647
ic,24,103,The capital of Yeldun is Loduntha. The language of Ramin is ,83471,147654
ic,24,104,The capital of Yeldun is Loduntha. The language of Ramin is ,15889,136656
ic,24,105,The capital of Yeldun is Loduntha. The language of Ramin is ,23267,45786
ic,25,100,The capital of Yeldun is Loduntha. The language of Ramin is ,355,13023
ic,25,101,The capital of Yeldun is Loduntha. The language of Ramin is ,0,165
ic,25,102,The capital of Yeldun is Loduntha. The language of Ramin is ,22011,106697
ic,25,103,The capital of Yeldun is Loduntha. The language of Ramin is ,11345,148252
ic,25,104,The capital of Yeldun is Loduntha. The language of Ramin is ,1572,97147
ic,25,105,The capital of Yeldun is Loduntha. The language of Ramin is ,2770,25005
ic,26,100,The capital of Yeldun is Loduntha. The language of Ramin is ,31,5104
ic,26,101,The capital of Yeldun is Loduntha. The language of Ramin is ,2,106
ic,26,102,The capital of Yeldun is Loduntha. The language of Ramin is ,9017,85167
ic,26,103,The capital of Yeldun is Loduntha. The language of Ramin is ,671,126793
ic,26,104,The capital of Yeldun is Loduntha. The language of Ramin is ,189,59847
ic,26,105,The capital of Yeldun is Loduntha. The language of Ramin is ,414,24588
ic,0,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,13473,19165
ic,0,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,114787,71266
ic,0,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,10867,30191
ic,0,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3325,8582
ic,0,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,88696,57405
ic,0,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,142091,43706
ic,1,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,7715,3291
ic,1,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,108079,14564
ic,1,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,12354,6460
ic,1,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2526,1708
ic,1,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,87375,26110
ic,1,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,137011,25402
ic,2,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3583,3898
ic,2,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,97770,20740
ic,2,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,10330,6315
ic,2,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2728,3115
ic,2,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,39912,15120
ic,2,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,129744,46201
ic,3,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2461,3995
ic,3,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,69132,5473
ic,3,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1256,534
ic,3,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2604,2577
ic,3,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,29187,3658
ic,3,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,117827,23633
ic,4,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1188,3106
ic,4,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,51600,3812
ic,4,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,936,850
ic,4,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3890,4375
ic,4,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,42660,12479
ic,4,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,99255,17798
ic,5,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,259,535
ic,5,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,32963,1303
ic,5,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,464,174
ic,5,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1612,1167
ic,5,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,19796,3670
ic,5,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,81041,12637
ic,6,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,570,387
ic,6,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,25563,397
ic,6,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,181,49
ic,6,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2482,1896
ic,6,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,25008,3414
ic,6,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,41865,5026
ic,7,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,719,1140
ic,7,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,16122,662
ic,7,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,108,93
ic,7,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1928,2004
ic,7,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,11409,1936
ic,7,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,55815,9053
ic,8,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,7639,2080
ic,8,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,39289,2053
ic,8,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,9266,4635
ic,8,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,13672,10568
ic,8,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,33246,10958
ic,8,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,107920,15784
ic,9,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2435,4334
ic,9,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,15690,991
ic,9,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,555,646
ic,9,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,4051,5402
ic,9,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,10239,5229
ic,9,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,84021,21593
ic,10,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3956,3192
ic,10,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,16173,910
ic,10,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,472,422
ic,10,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,16537,24648
ic,10,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,19789,8325
ic,10,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,128960,55739
ic,11,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,3557,1337
ic,11,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,15806,852
ic,11,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,647,281
ic,11,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,13310,15172
ic,11,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,11039,6582
ic,11,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,118761,34353
ic,12,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,4984,262
ic,12,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,8658,291
ic,12,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,1155,150
ic,12,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2986,1875
ic,12,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,8031,2958
ic,12,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,81236,11897
ic,13,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,4817,1294
ic,13,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,9551,319
ic,13,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,792,241
ic,13,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2355,1906
ic,13,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,10360,7067
ic,13,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,94957,15795
ic,14,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,4014,1135
ic,14,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,9254,320
ic,14,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,710,174
ic,14,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2846,9335
ic,14,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,19885,17643
ic,14,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,136192,26024
ic,15,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,9418,8921
ic,15,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,22638,5030
ic,15,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,639,830
ic,15,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,14529,31495
ic,15,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,30416,73811
ic,15,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,134054,64247
ic,16,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,22900,2651
ic,16,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,42264,7532
ic,16,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,932,306
ic,16,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,22425,27552
ic,16,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,49382,37137
ic,16,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,147264,102146
ic,17,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,21054,4925
ic,17,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,61678,17170
ic,17,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,2471,509
ic,17,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,61661,74731
ic,17,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,130603,131849
ic,17,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,150559,119433
ic,18,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,59862,34696
ic,18,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,35966,20141
ic,18,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,12465,9604
ic,18,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,108204,103893
ic,18,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,137595,140433
ic,18,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,149366,135491
ic,19,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,108665,111242
ic,19,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,37270,26558
ic,19,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,710,2040
ic,19,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,88912,109972
ic,19,102,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,126452,126152
ic,19,103,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,145587,109354
ic,20,98,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,87454,124750
ic,20,99,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,76247,71076
ic,20,100,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,205,2810
ic,20,101,The continent of Naltoldor is Vudunsu. The ally of Ramin is ,73770,101046
