block,layer,position,prompt,rank_intermediate,rank_answer
A,25,10,What is the continent of the rival of the rival of Rasurud?,3,7
A,25,11,What is the continent of the rival of the rival of Rasurud?,4079,2314
A,25,12,What is the continent of the rival of the rival of Rasurud?,89959,19186
A,25,13,What is the continent of the rival of the rival of Rasurud?,55396,12376
A,25,14,What is the continent of the rival of the rival of Rasurud?,136656,103375
A,26,9,What is the continent of the rival of the rival of Rasurud?,13777,2289
A,26,10,What is the continent of the rival of the rival of Rasurud?,2,8
A,26,11,What is the continent of the rival of the rival of Rasurud?,1683,1451
A,26,12,What is the continent of the rival of the rival of Rasurud?,45662,7717
A,26,13,What is the continent of the rival of the rival of Rasurud?,19058,6265
A,26,14,What is the continent of the rival of the rival of Rasurud?,121906,85755
A,0,9,What is the currency of the rival of the rival of Rasurud?,71866,66590
A,0,10,What is the currency of the rival of the rival of Rasurud?,2,27
A,0,11,What is the currency of the rival of the rival of Rasurud?,141810,141619
A,0,12,What is the currency of the rival of the rival of Rasurud?,26946,28211
A,0,13,What is the currency of the rival of the rival of Rasurud?,81186,123655
A,0,14,What is the currency of the rival of the rival of Rasurud?,56235,75855
A,1,9,What is the currency of the rival of the rival of Rasurud?,26034,17717
A,1,10,What is the currency of the rival of the rival of Rasurud?,3,15
A,1,11,What is the currency of the rival of the rival of Rasurud?,135315,131165
A,1,12,What is the currency of the rival of the rival of Rasurud?,51004,34486
A,1,13,What is the currency of the rival of the rival of Rasurud?,71934,100135
A,1,14,What is the currency of the rival of the rival of Rasurud?,12409,11328
A,2,9,What is the currency of the rival of the rival of Rasurud?,31533,23146
A,2,10,What is the currency of the rival of the rival of Rasurud?,6,37
A,2,11,What is the currency of the rival of the rival of Rasurud?,144083,142728
A,2,12,What is the currency of the rival of the rival of Rasurud?,141373,108322
A,2,13,What is the currency of the rival of the rival of Rasurud?,100724,118684
A,2,14,What is the currency of the rival of the rival of Rasurud?,97704,106929
A,3,9,What is the currency of the rival of the rival of Rasurud?,267,731
A,3,10,What is the currency of the rival of the rival of Rasurud?,2,14
A,3,11,What is the currency of the rival of the rival of Rasurud?,92735,91133
A,3,12,What is the currency of the rival of the rival of Rasurud?,2498,702
A,3,13,What is the currency of the rival of the rival of Rasurud?,1288,4371
A,3,14,What is the currency of the rival of the rival of Rasurud?,41174,75415
A,4,9,What is the currency of the rival of the rival of Rasurud?,410,1472
A,4,10,What is the currency of the rival of the rival of Rasurud?,2,21
A,4,11,What is the currency of the rival of the rival of Rasurud?,94820,99608
A,4,12,What is the currency of the rival of the rival of Rasurud?,24451,5784
A,4,13,What is the currency of the rival of the rival of Rasurud?,9324,29294
A,4,14,What is the currency of the rival of the rival of Rasurud?,78478,99181
A,5,9,What is the currency of the rival of the rival of Rasurud?,2063,4793
A,5,10,What is the currency of the rival of the rival of Rasurud?,2,26
A,5,11,What is the currency of the rival of the rival of Rasurud?,118711,116014
A,5,12,What is the currency of the rival of the rival of Rasurud?,110993,39740
A,5,13,What is the currency of the rival of the rival of Rasurud?,57159,88074
A,5,14,What is the currency of the rival of the rival of Rasurud?,80256,95650
A,6,9,What is the currency of the rival of the rival of Rasurud?,434,1777
A,6,10,What is the currency of the rival of the rival of Rasurud?,2,16
A,6,11,What is the currency of the rival of the rival of Rasurud?,103030,97027
A,6,12,What is the currency of the rival of the rival of Rasurud?,91079,31986
A,6,13,What is the currency of the rival of the rival of Rasurud?,36231,71720
A,6,14,What is the currency of the rival of the rival of Rasurud?,60657,88451
A,7,9,What is the currency of the rival of the rival of Rasurud?,827,3761
A,7,10,What is the currency of the rival of the rival of Rasurud?,2,24
A,7,11,What is the currency of the rival of the rival of Rasurud?,80047,86822
A,7,12,What is the currency of the rival of the rival of Rasurud?,21422,9189
A,7,13,What is the currency of the rival of the rival of Rasurud?,21964,54060
A,7,14,What is the currency of the rival of the rival of Rasurud?,99721,129843
A,8,9,What is the currency of the rival of the rival of Rasurud?,679,3750
A,8,10,What is the currency of the rival of the rival of Rasurud?,2,25
A,8,11,What is the currency of the rival of the rival of Rasurud?,53633,60364
A,8,12,What is the currency of the rival of the rival of Rasurud?,17031,7809
A,8,13,What is the currency of the rival of the rival of Rasurud?,9679,20327
A,8,14,What is the currency of the rival of the rival of Rasurud?,122595,142893
A,9,9,What is the currency of the rival of the rival of Rasurud?,414,4233
A,9,10,What is the currency of the rival of the rival of Rasurud?,1,31
A,9,11,What is the currency of the rival of the rival of Rasurud?,46499,68799
A,9,12,What is the currency of the rival of the rival of Rasurud?,26652,20213
A,9,13,What is the currency of the rival of the rival of Rasurud?,13844,38589
A,9,14,What is the currency of the rival of the rival of Rasurud?,134647,147630
A,10,9,What is the currency of the rival of the rival of Rasurud?,545,6854
A,10,10,What is the currency of the rival of the rival of Rasurud?,1,54
A,10,11,What is the currency of the rival of the rival of Rasurud?,45124,77109
A,10,12,What is the currency of the rival of the rival of Rasurud?,38260,43384
A,10,13,What is the currency of the rival of the rival of Rasurud?,64073,112875
A,10,14,What is the currency of the rival of the rival of Rasurud?,145029,151101
A,11,9,What is the currency of the rival of the rival of Rasurud?,282,3635
A,11,10,What is the currency of the rival of the rival of Rasurud?,1,39
A,11,11,What is the currency of the rival of the rival of Rasurud?,43796,69415
A,11,12,What is the currency of the rival of the rival of Rasurud?,29882,37680
A,11,13,What is the currency of the rival of the rival of Rasurud?,52232,113692
A,11,14,What is the currency of the rival of the rival of Rasurud?,148859,151373
A,12,9,What is the currency of the rival of the rival of Rasurud?,45,1705
A,12,10,What is the currency of the rival of the rival of Rasurud?,1,28
A,12,11,What is the currency of the rival of the rival of Rasurud?,30255,56159
A,12,12,What is the currency of the rival of the rival of Rasurud?,39803,46286
A,12,13,What is the currency of the rival of the rival of Rasurud?,72470,122251
A,12,14,What is the currency of the rival of the rival of Rasurud?,142840,150565
A,13,9,What is the currency of the rival of the rival of Rasurud?,80,1315
A,13,10,What is the currency of the rival of the rival of Rasurud?,1,33
A,13,11,What is the currency of the rival of the rival of Rasurud?,42521,66190
A,13,12,What is the currency of the rival of the rival of Rasurud?,33136,33527
A,13,13,What is the currency of the rival of the rival of Rasurud?,41296,101482
A,13,14,What is the currency of the rival of the rival of Rasurud?,143953,150732
A,14,9,What is the currency of the rival of the rival of Rasurud?,20,606
A,14,10,What is the currency of the rival of the rival of Rasurud?,0,24
A,14,11,What is the currency of the rival of the rival of Rasurud?,66043,87637
A,14,12,What is the currency of the rival of the rival of Rasurud?,51240,45010
A,14,13,What is the currency of the rival of the rival of Rasurud?,62910,110430
A,14,14,What is the currency of the rival of the rival of Rasurud?,144719,150409
A,15,9,What is the currency of the rival of the rival of Rasurud?,53,1075
A,15,10,What is the currency of the rival of the rival of Rasurud?,1,42
A,15,11,What is the currency of the rival of the rival of Rasurud?,88293,96670
A,15,12,What is the currency of the rival of the rival of Rasurud?,74535,46183
A,15,13,What is the currency of the rival of the rival of Rasurud?,114160,130717
A,15,14,What is the currency of the rival of the rival of Rasurud?,140711,148257
A,16,9,What is the currency of the rival of the rival of Rasurud?,1973,12983
A,16,10,What is the currency of the rival of the rival of Rasurud?,0,149
A,16,11,What is the currency of the rival of the rival of Rasurud?,129865,128876
A,16,12,What is the currency of the rival of the rival of Rasurud?,145564,131556
A,16,13,What is the currency of the rival of the rival of Rasurud?,145924,147970
A,16,14,What is the currency of the rival of the rival of Rasurud?,145036,149201
A,17,9,What is the currency of the rival of the rival of Rasurud?,6318,14837
A,17,10,What is the currency of the rival of the rival of Rasurud?,0,187
A,17,11,What is the currency of the rival of the rival of Rasurud?,125218,113646
A,17,12,What is the currency of the rival of the rival of Rasurud?,146360,129783
A,17,13,What is the currency of the rival of the rival of Rasurud?,148764,149914
A,17,14,What is the currency of the rival of the rival of Rasurud?,149048,149788
A,18,9,What is the currency of the rival of the rival of Rasurud?,12128,27088
A,18,10,What is the currency of the rival of the rival of Rasurud?,0,110
A,18,11,What is the currency of the rival of the rival of Rasurud?,132501,130523
A,18,12,What is the currency of the rival of the rival of Rasurud?,141956,127266
A,18,13,What is the currency of the rival of the rival of Rasurud?,149597,150138
A,18,14,What is the currency of the rival of the rival of Rasurud?,149450,149308
A,19,9,What is the currency of the rival of the rival of Rasurud?,19871,66492
A,19,10,What is the currency of the rival of the rival of Rasurud?,1,77
A,19,11,What is the currency of the rival of the rival of Rasurud?,56571,86238
A,19,12,What is the currency of the rival of the rival of Rasurud?,134085,124898
A,19,13,What is the currency of the rival of the rival of Rasurud?,148680,149882
A,19,14,What is the currency of the rival of the rival of Rasurud?,148245,137799
A,20,9,What is the currency of the rival of the rival of Rasurud?,47172,78378
A,20,10,What is the currency of the rival of the rival of Rasurud?,4,48
A,20,11,What is the currency of the rival of the rival of Rasurud?,42290,63062
A,20,12,What is the currency of the rival of the rival of Rasurud?,117609,99430
A,20,13,What is the currency of the rival of the rival of Rasurud?,131913,147709
A,20,14,What is the currency of the rival of the rival of Rasurud?,149890,131463
A,21,9,What is the currency of the rival of the rival of Rasurud?,65131,65829
A,21,10,What is the currency of the rival of the rival of Rasurud?,4,20
A,21,11,What is the currency of the rival of the rival of Rasurud?,20666,12905
A,21,12,What is the currency of the rival of the rival of Rasurud?,128471,101050
A,21,13,What is the currency of the rival of the rival of Rasurud?,107623,140325
A,21,14,What is the currency of the rival of the rival of Rasurud?,146097,123870
A,22,9,What is the currency of the rival of the rival of Rasurud?,58443,82501
A,22,10,What is the currency of the rival of the rival of Rasurud?,6,21
A,22,11,What is the currency of the rival of the rival of Rasurud?,21579,10672
A,22,12,What is the currency of the rival of the rival of Rasurud?,125779,113350
A,22,13,What is the currency of the rival of the rival of Rasurud?,112590,135134
A,22,14,What is the currency of the rival of the rival of Rasurud?,146756,116659
A,23,9,What is the currency of the rival of the rival of Rasurud?,55593,81259
